Video ID,Topic
jOzaz27K48E,"(9, '0.087*""[\'today\', \'ad\', \'welcomed\', \'rapper\', \'tour\', \'comfortably\', \'luxurious\', \'los\', \'angeles\', \'functional\', \'spaces\', \'flow\', \'together\', \'home\', \'base\', \'musical\', \'instrument\', \'never\', \'far\', \'away\', \'walls\', \'artwork\', \'friends\', \'saltwater\', \'pool\', \'essentially\', \'massive\', \'hot\', \'tub\', \'unobstructed\', \'view\', \'back\', \'guesthouse\', \'converted\', \'recording\', \'studio\', \'lounge\', \'recorded\', \'bulk\', \'new\', \'see\', \'home\', \'selected\', \'artwork\', \'cyph\', \'shop\', \'home\', \'old\', \'dutch\', \'international\', \'copper\', \'stovetop\', \'kettle\', \'atollo\', \'table\', \'lamp\', \'parachute\', \'waffle\', \'towels\', \'bburago\', \'ferrari\', \'spider\', \'red\', \'diecast\', \'model\', \'car\', \'hand\', \'gesture\', \'table\', \'sculpture\', \'gold\', \'flamingo\', \'velvet\', \'round\', \'ottoman\', \'set\', \'pottery\', \'barn\', \'sunbrella\', \'berengar\', \'dining\', \'armchair\', \'marshall\', \'ii\', \'wireless\', \'bluetooth\', \'tom\', \'ford\', \'tobacco\', \'vanille\', \'eau\', \'de\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'home\', \'private\', \'studio\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.045*""like"" + 0.028*""good"" + 0.015*""taste"" + 0.015*""people"" + 0.013*""need"" + 0.013*""dressed"" + 0.012*""hotel"" + 0.011*""feel"" + 0.011*""got""')"
RjVfU9WcPxE,"(0, '0.118*""love"" + 0.103*""[\'today\', \'ad\', \'welcomed\', \'georgia\', \'actor\', \'musician\', \'tour\', \'despite\', \'square\', \'foot\', \'french\', \'mansion\', \'radiates\', \'inviting\', \'warmth\', \'effect\', \'wanted\', \'guests\', \'feel\', \'regal\', \'regal\', \'says\', \'man\', \'behind\', \'character\', \'roman\', \'pearce\', \'fast\', \'one\', \'comes\', \'house\', \'sit\', \'see\', \'home\', \'returns\', \'fast\', \'opening\', \'wide\', \'june\', \'shop\', \'home\', \'smokeless\', \'paraffin\', \'unscented\', \'pillar\', \'candle\', \'venus\', \'et\', \'fleur\', \'small\', \'hardware\', \'ultra\', \'faux\', \'fur\', \'brown\', \'leather\', \'executive\', \'black\', \'gold\', \'tripod\', \'floor\', \'lamp\', \'peacemaker\', \'accent\', \'chair\', \'chris\', \'craft\', \'runabout\', \'model\', \'safavieh\', \'polar\', \'shag\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'commission\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'atlanta\', \'mansion\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.010*""thanks"" + 0.007*""gold"" + 0.006*""heist"" + 0.006*""home"" + 0.006*""similar"" + 0.005*""heard"" + 0.005*""square"" + 0.005*""mansion""')"
RjVfU9WcPxE,"(1, '0.114*""[\'today\', \'ad\', \'welcomed\', \'georgia\', \'actor\', \'musician\', \'tour\', \'despite\', \'square\', \'foot\', \'french\', \'mansion\', \'radiates\', \'inviting\', \'warmth\', \'effect\', \'wanted\', \'guests\', \'feel\', \'regal\', \'regal\', \'says\', \'man\', \'behind\', \'character\', \'roman\', \'pearce\', \'fast\', \'one\', \'comes\', \'house\', \'sit\', \'see\', \'home\', \'returns\', \'fast\', \'opening\', \'wide\', \'june\', \'shop\', \'home\', \'smokeless\', \'paraffin\', \'unscented\', \'pillar\', \'candle\', \'venus\', \'et\', \'fleur\', \'small\', \'hardware\', \'ultra\', \'faux\', \'fur\', \'brown\', \'leather\', \'executive\', \'black\', \'gold\', \'tripod\', \'floor\', \'lamp\', \'peacemaker\', \'accent\', \'chair\', \'chris\', \'craft\', \'runabout\', \'model\', \'safavieh\', \'polar\', \'shag\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'commission\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'atlanta\', \'mansion\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.029*""money"" + 0.021*""love"" + 0.011*""humble"" + 0.010*""like"" + 0.010*""god"" + 0.009*""got"" + 0.009*""taste"" + 0.008*""house"" + 0.008*""thank""')"
RjVfU9WcPxE,"(2, '0.135*""[\'today\', \'ad\', \'welcomed\', \'georgia\', \'actor\', \'musician\', \'tour\', \'despite\', \'square\', \'foot\', \'french\', \'mansion\', \'radiates\', \'inviting\', \'warmth\', \'effect\', \'wanted\', \'guests\', \'feel\', \'regal\', \'regal\', \'says\', \'man\', \'behind\', \'character\', \'roman\', \'pearce\', \'fast\', \'one\', \'comes\', \'house\', \'sit\', \'see\', \'home\', \'returns\', \'fast\', \'opening\', \'wide\', \'june\', \'shop\', \'home\', \'smokeless\', \'paraffin\', \'unscented\', \'pillar\', \'candle\', \'venus\', \'et\', \'fleur\', \'small\', \'hardware\', \'ultra\', \'faux\', \'fur\', \'brown\', \'leather\', \'executive\', \'black\', \'gold\', \'tripod\', \'floor\', \'lamp\', \'peacemaker\', \'accent\', \'chair\', \'chris\', \'craft\', \'runabout\', \'model\', \'safavieh\', \'polar\', \'shag\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'commission\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'atlanta\', \'mansion\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.023*""fast"" + 0.021*""man"" + 0.020*""wow"" + 0.019*""furious"" + 0.018*""good"" + 0.017*""god"" + 0.015*""well"" + 0.015*""like"" + 0.014*""bless""')"
RjVfU9WcPxE,"(3, '0.142*""[\'today\', \'ad\', \'welcomed\', \'georgia\', \'actor\', \'musician\', \'tour\', \'despite\', \'square\', \'foot\', \'french\', \'mansion\', \'radiates\', \'inviting\', \'warmth\', \'effect\', \'wanted\', \'guests\', \'feel\', \'regal\', \'regal\', \'says\', \'man\', \'behind\', \'character\', \'roman\', \'pearce\', \'fast\', \'one\', \'comes\', \'house\', \'sit\', \'see\', \'home\', \'returns\', \'fast\', \'opening\', \'wide\', \'june\', \'shop\', \'home\', \'smokeless\', \'paraffin\', \'unscented\', \'pillar\', \'candle\', \'venus\', \'et\', \'fleur\', \'small\', \'hardware\', \'ultra\', \'faux\', \'fur\', \'brown\', \'leather\', \'executive\', \'black\', \'gold\', \'tripod\', \'floor\', \'lamp\', \'peacemaker\', \'accent\', \'chair\', \'chris\', \'craft\', \'runabout\', \'model\', \'safavieh\', \'polar\', \'shag\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'commission\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'atlanta\', \'mansion\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.041*""baby"" + 0.023*""oil"" + 0.019*""oscar"" + 0.018*""house"" + 0.016*""roman"" + 0.015*""boy"" + 0.015*""one"" + 0.011*""lol"" + 0.010*""want""')"
RjVfU9WcPxE,"(4, '0.062*""[\'today\', \'ad\', \'welcomed\', \'georgia\', \'actor\', \'musician\', \'tour\', \'despite\', \'square\', \'foot\', \'french\', \'mansion\', \'radiates\', \'inviting\', \'warmth\', \'effect\', \'wanted\', \'guests\', \'feel\', \'regal\', \'regal\', \'says\', \'man\', \'behind\', \'character\', \'roman\', \'pearce\', \'fast\', \'one\', \'comes\', \'house\', \'sit\', \'see\', \'home\', \'returns\', \'fast\', \'opening\', \'wide\', \'june\', \'shop\', \'home\', \'smokeless\', \'paraffin\', \'unscented\', \'pillar\', \'candle\', \'venus\', \'et\', \'fleur\', \'small\', \'hardware\', \'ultra\', \'faux\', \'fur\', \'brown\', \'leather\', \'executive\', \'black\', \'gold\', \'tripod\', \'floor\', \'lamp\', \'peacemaker\', \'accent\', \'chair\', \'chris\', \'craft\', \'runabout\', \'model\', \'safavieh\', \'polar\', \'shag\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'commission\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'atlanta\', \'mansion\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.018*""jesus"" + 0.014*""big"" + 0.013*""life"" + 0.010*""lord"" + 0.009*""still"" + 0.009*""lol"" + 0.009*""like"" + 0.009*""know"" + 0.008*""movie""')"
RjVfU9WcPxE,"(5, '0.089*""[\'today\', \'ad\', \'welcomed\', \'georgia\', \'actor\', \'musician\', \'tour\', \'despite\', \'square\', \'foot\', \'french\', \'mansion\', \'radiates\', \'inviting\', \'warmth\', \'effect\', \'wanted\', \'guests\', \'feel\', \'regal\', \'regal\', \'says\', \'man\', \'behind\', \'character\', \'roman\', \'pearce\', \'fast\', \'one\', \'comes\', \'house\', \'sit\', \'see\', \'home\', \'returns\', \'fast\', \'opening\', \'wide\', \'june\', \'shop\', \'home\', \'smokeless\', \'paraffin\', \'unscented\', \'pillar\', \'candle\', \'venus\', \'et\', \'fleur\', \'small\', \'hardware\', \'ultra\', \'faux\', \'fur\', \'brown\', \'leather\', \'executive\', \'black\', \'gold\', \'tripod\', \'floor\', \'lamp\', \'peacemaker\', \'accent\', \'chair\', \'chris\', \'craft\', \'runabout\', \'model\', \'safavieh\', \'polar\', \'shag\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'commission\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'atlanta\', \'mansion\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.016*""black"" + 0.015*""like"" + 0.014*""would"" + 0.012*""marble"" + 0.011*""nothing"" + 0.008*""looks"" + 0.008*""curtains"" + 0.007*""idea"" + 0.007*""could""')"
RjVfU9WcPxE,"(6, '0.160*""[\'today\', \'ad\', \'welcomed\', \'georgia\', \'actor\', \'musician\', \'tour\', \'despite\', \'square\', \'foot\', \'french\', \'mansion\', \'radiates\', \'inviting\', \'warmth\', \'effect\', \'wanted\', \'guests\', \'feel\', \'regal\', \'regal\', \'says\', \'man\', \'behind\', \'character\', \'roman\', \'pearce\', \'fast\', \'one\', \'comes\', \'house\', \'sit\', \'see\', \'home\', \'returns\', \'fast\', \'opening\', \'wide\', \'june\', \'shop\', \'home\', \'smokeless\', \'paraffin\', \'unscented\', \'pillar\', \'candle\', \'venus\', \'et\', \'fleur\', \'small\', \'hardware\', \'ultra\', \'faux\', \'fur\', \'brown\', \'leather\', \'executive\', \'black\', \'gold\', \'tripod\', \'floor\', \'lamp\', \'peacemaker\', \'accent\', \'chair\', \'chris\', \'craft\', \'runabout\', \'model\', \'safavieh\', \'polar\', \'shag\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'commission\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'atlanta\', \'mansion\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.067*""beautiful"" + 0.051*""home"" + 0.023*""house"" + 0.010*""chef"" + 0.009*""want"" + 0.008*""broke"" + 0.008*""guy"" + 0.007*""like"" + 0.007*""awesome""')"
RjVfU9WcPxE,"(7, '0.094*""[\'today\', \'ad\', \'welcomed\', \'georgia\', \'actor\', \'musician\', \'tour\', \'despite\', \'square\', \'foot\', \'french\', \'mansion\', \'radiates\', \'inviting\', \'warmth\', \'effect\', \'wanted\', \'guests\', \'feel\', \'regal\', \'regal\', \'says\', \'man\', \'behind\', \'character\', \'roman\', \'pearce\', \'fast\', \'one\', \'comes\', \'house\', \'sit\', \'see\', \'home\', \'returns\', \'fast\', \'opening\', \'wide\', \'june\', \'shop\', \'home\', \'smokeless\', \'paraffin\', \'unscented\', \'pillar\', \'candle\', \'venus\', \'et\', \'fleur\', \'small\', \'hardware\', \'ultra\', \'faux\', \'fur\', \'brown\', \'leather\', \'executive\', \'black\', \'gold\', \'tripod\', \'floor\', \'lamp\', \'peacemaker\', \'accent\', \'chair\', \'chris\', \'craft\', \'runabout\', \'model\', \'safavieh\', \'polar\', \'shag\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'commission\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'atlanta\', \'mansion\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.036*""best"" + 0.033*""one"" + 0.024*""seen"" + 0.014*""kitchen"" + 0.014*""house"" + 0.012*""episode"" + 0.012*""ever"" + 0.012*""cribs"" + 0.011*""mtv""')"
RjVfU9WcPxE,"(8, '0.140*""[\'today\', \'ad\', \'welcomed\', \'georgia\', \'actor\', \'musician\', \'tour\', \'despite\', \'square\', \'foot\', \'french\', \'mansion\', \'radiates\', \'inviting\', \'warmth\', \'effect\', \'wanted\', \'guests\', \'feel\', \'regal\', \'regal\', \'says\', \'man\', \'behind\', \'character\', \'roman\', \'pearce\', \'fast\', \'one\', \'comes\', \'house\', \'sit\', \'see\', \'home\', \'returns\', \'fast\', \'opening\', \'wide\', \'june\', \'shop\', \'home\', \'smokeless\', \'paraffin\', \'unscented\', \'pillar\', \'candle\', \'venus\', \'et\', \'fleur\', \'small\', \'hardware\', \'ultra\', \'faux\', \'fur\', \'brown\', \'leather\', \'executive\', \'black\', \'gold\', \'tripod\', \'floor\', \'lamp\', \'peacemaker\', \'accent\', \'chair\', \'chris\', \'craft\', \'runabout\', \'model\', \'safavieh\', \'polar\', \'shag\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'commission\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'atlanta\', \'mansion\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.075*""house"" + 0.049*""nice"" + 0.021*""like"" + 0.012*""home"" + 0.011*""mansion"" + 0.011*""thought"" + 0.010*""people"" + 0.009*""look"" + 0.008*""broke""')"
RjVfU9WcPxE,"(9, '0.120*""[\'today\', \'ad\', \'welcomed\', \'georgia\', \'actor\', \'musician\', \'tour\', \'despite\', \'square\', \'foot\', \'french\', \'mansion\', \'radiates\', \'inviting\', \'warmth\', \'effect\', \'wanted\', \'guests\', \'feel\', \'regal\', \'regal\', \'says\', \'man\', \'behind\', \'character\', \'roman\', \'pearce\', \'fast\', \'one\', \'comes\', \'house\', \'sit\', \'see\', \'home\', \'returns\', \'fast\', \'opening\', \'wide\', \'june\', \'shop\', \'home\', \'smokeless\', \'paraffin\', \'unscented\', \'pillar\', \'candle\', \'venus\', \'et\', \'fleur\', \'small\', \'hardware\', \'ultra\', \'faux\', \'fur\', \'brown\', \'leather\', \'executive\', \'black\', \'gold\', \'tripod\', \'floor\', \'lamp\', \'peacemaker\', \'accent\', \'chair\', \'chris\', \'craft\', \'runabout\', \'model\', \'safavieh\', \'polar\', \'shag\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'commission\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'atlanta\', \'mansion\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.025*""blurred"" + 0.023*""house"" + 0.022*""like"" + 0.012*""way"" + 0.012*""nice"" + 0.011*""art"" + 0.010*""love"" + 0.010*""know"" + 0.010*""guy""')"
vx09_4cEzlM,"(0, '0.179*""[\'today\', \'ad\', \'welcomed\', \'supermodel\', \'actress\', \'tour\', \'exuberant\', \'fantastically\', \'los\', \'angeles\', \'went\', \'maximal\', \'nicolò\', \'bini\', \'line\', \'architecture\', \'curate\', \'collection\', \'vibes\', \'room\', \'work\', \'requires\', \'put\', \'many\', \'different\', \'hats\', \'love\', \'slipping\', \'various\', \'wanted\', \'home\', \'reflect\', \'lots\', \'different\', \'themes\', \'see\', \'home\', \'select\', \'colour\', \'screen\', \'x\', \'wallpaper\', \'edition\', \'digital\', \'print\', \'mica\', \'x\', \'shop\', \'home\', \'aesop\', \'resurrection\', \'aromatique\', \'hand\', \'sunnylife\', \'mega\', \'jumbling\', \'grey\', \'ivory\', \'handwoven\', \'tufted\', \'pouf\', \'yarrow\', \'americas\', \'africa\', \'antarctica\', \'arctic\', \'asia\', \'adler\', \'georgia\', \'orb\', \'adler\', \'full\', \'dose\', \'lightning\', \'bolt\', \'marquee\', \'dior\', \'fierce\', \'gucci\', \'heron\', \'print\', \'yeo\', \'leaf\', \'yeo\', \'cassiopeia\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'fantastical\', \'home\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.023*""omg"" + 0.017*""mood"" + 0.017*""sink"" + 0.016*""wow"" + 0.011*""anyone"" + 0.011*""please"" + 0.011*""gardener"" + 0.010*""depending"" + 0.010*""know""')"
vx09_4cEzlM,"(1, '0.160*""[\'today\', \'ad\', \'welcomed\', \'supermodel\', \'actress\', \'tour\', \'exuberant\', \'fantastically\', \'los\', \'angeles\', \'went\', \'maximal\', \'nicolò\', \'bini\', \'line\', \'architecture\', \'curate\', \'collection\', \'vibes\', \'room\', \'work\', \'requires\', \'put\', \'many\', \'different\', \'hats\', \'love\', \'slipping\', \'various\', \'wanted\', \'home\', \'reflect\', \'lots\', \'different\', \'themes\', \'see\', \'home\', \'select\', \'colour\', \'screen\', \'x\', \'wallpaper\', \'edition\', \'digital\', \'print\', \'mica\', \'x\', \'shop\', \'home\', \'aesop\', \'resurrection\', \'aromatique\', \'hand\', \'sunnylife\', \'mega\', \'jumbling\', \'grey\', \'ivory\', \'handwoven\', \'tufted\', \'pouf\', \'yarrow\', \'americas\', \'africa\', \'antarctica\', \'arctic\', \'asia\', \'adler\', \'georgia\', \'orb\', \'adler\', \'full\', \'dose\', \'lightning\', \'bolt\', \'marquee\', \'dior\', \'fierce\', \'gucci\', \'heron\', \'print\', \'yeo\', \'leaf\', \'yeo\', \'cassiopeia\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'fantastical\', \'home\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.136*""house"" + 0.034*""ever"" + 0.028*""best"" + 0.025*""seen"" + 0.021*""love"" + 0.020*""one"" + 0.016*""amazing"" + 0.016*""fun"" + 0.016*""want""')"
vx09_4cEzlM,"(2, '0.076*""[\'today\', \'ad\', \'welcomed\', \'supermodel\', \'actress\', \'tour\', \'exuberant\', \'fantastically\', \'los\', \'angeles\', \'went\', \'maximal\', \'nicolò\', \'bini\', \'line\', \'architecture\', \'curate\', \'collection\', \'vibes\', \'room\', \'work\', \'requires\', \'put\', \'many\', \'different\', \'hats\', \'love\', \'slipping\', \'various\', \'wanted\', \'home\', \'reflect\', \'lots\', \'different\', \'themes\', \'see\', \'home\', \'select\', \'colour\', \'screen\', \'x\', \'wallpaper\', \'edition\', \'digital\', \'print\', \'mica\', \'x\', \'shop\', \'home\', \'aesop\', \'resurrection\', \'aromatique\', \'hand\', \'sunnylife\', \'mega\', \'jumbling\', \'grey\', \'ivory\', \'handwoven\', \'tufted\', \'pouf\', \'yarrow\', \'americas\', \'africa\', \'antarctica\', \'arctic\', \'asia\', \'adler\', \'georgia\', \'orb\', \'adler\', \'full\', \'dose\', \'lightning\', \'bolt\', \'marquee\', \'dior\', \'fierce\', \'gucci\', \'heron\', \'print\', \'yeo\', \'leaf\', \'yeo\', \'cassiopeia\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'fantastical\', \'home\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.027*""tiger"" + 0.020*""art"" + 0.015*""full"" + 0.013*""stairs"" + 0.011*""casa"" + 0.011*""thinks"" + 0.011*""piece"" + 0.011*""marquee"" + 0.011*""que""')"
vx09_4cEzlM,"(3, '0.143*""[\'today\', \'ad\', \'welcomed\', \'supermodel\', \'actress\', \'tour\', \'exuberant\', \'fantastically\', \'los\', \'angeles\', \'went\', \'maximal\', \'nicolò\', \'bini\', \'line\', \'architecture\', \'curate\', \'collection\', \'vibes\', \'room\', \'work\', \'requires\', \'put\', \'many\', \'different\', \'hats\', \'love\', \'slipping\', \'various\', \'wanted\', \'home\', \'reflect\', \'lots\', \'different\', \'themes\', \'see\', \'home\', \'select\', \'colour\', \'screen\', \'x\', \'wallpaper\', \'edition\', \'digital\', \'print\', \'mica\', \'x\', \'shop\', \'home\', \'aesop\', \'resurrection\', \'aromatique\', \'hand\', \'sunnylife\', \'mega\', \'jumbling\', \'grey\', \'ivory\', \'handwoven\', \'tufted\', \'pouf\', \'yarrow\', \'americas\', \'africa\', \'antarctica\', \'arctic\', \'asia\', \'adler\', \'georgia\', \'orb\', \'adler\', \'full\', \'dose\', \'lightning\', \'bolt\', \'marquee\', \'dior\', \'fierce\', \'gucci\', \'heron\', \'print\', \'yeo\', \'leaf\', \'yeo\', \'cassiopeia\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'fantastical\', \'home\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.060*""house"" + 0.050*""vagina"" + 0.047*""tunnel"" + 0.025*""like"" + 0.022*""would"" + 0.016*""nice"" + 0.013*""rich"" + 0.011*""never"" + 0.010*""could""')"
vx09_4cEzlM,"(4, '0.121*""[\'today\', \'ad\', \'welcomed\', \'supermodel\', \'actress\', \'tour\', \'exuberant\', \'fantastically\', \'los\', \'angeles\', \'went\', \'maximal\', \'nicolò\', \'bini\', \'line\', \'architecture\', \'curate\', \'collection\', \'vibes\', \'room\', \'work\', \'requires\', \'put\', \'many\', \'different\', \'hats\', \'love\', \'slipping\', \'various\', \'wanted\', \'home\', \'reflect\', \'lots\', \'different\', \'themes\', \'see\', \'home\', \'select\', \'colour\', \'screen\', \'x\', \'wallpaper\', \'edition\', \'digital\', \'print\', \'mica\', \'x\', \'shop\', \'home\', \'aesop\', \'resurrection\', \'aromatique\', \'hand\', \'sunnylife\', \'mega\', \'jumbling\', \'grey\', \'ivory\', \'handwoven\', \'tufted\', \'pouf\', \'yarrow\', \'americas\', \'africa\', \'antarctica\', \'arctic\', \'asia\', \'adler\', \'georgia\', \'orb\', \'adler\', \'full\', \'dose\', \'lightning\', \'bolt\', \'marquee\', \'dior\', \'fierce\', \'gucci\', \'heron\', \'print\', \'yeo\', \'leaf\', \'yeo\', \'cassiopeia\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'fantastical\', \'home\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.031*""money"" + 0.021*""much"" + 0.020*""kitchen"" + 0.017*""bored"" + 0.014*""first"" + 0.014*""boring"" + 0.014*""bedroom"" + 0.012*""taste"" + 0.012*""never""')"
vx09_4cEzlM,"(5, '0.108*""[\'today\', \'ad\', \'welcomed\', \'supermodel\', \'actress\', \'tour\', \'exuberant\', \'fantastically\', \'los\', \'angeles\', \'went\', \'maximal\', \'nicolò\', \'bini\', \'line\', \'architecture\', \'curate\', \'collection\', \'vibes\', \'room\', \'work\', \'requires\', \'put\', \'many\', \'different\', \'hats\', \'love\', \'slipping\', \'various\', \'wanted\', \'home\', \'reflect\', \'lots\', \'different\', \'themes\', \'see\', \'home\', \'select\', \'colour\', \'screen\', \'x\', \'wallpaper\', \'edition\', \'digital\', \'print\', \'mica\', \'x\', \'shop\', \'home\', \'aesop\', \'resurrection\', \'aromatique\', \'hand\', \'sunnylife\', \'mega\', \'jumbling\', \'grey\', \'ivory\', \'handwoven\', \'tufted\', \'pouf\', \'yarrow\', \'americas\', \'africa\', \'antarctica\', \'arctic\', \'asia\', \'adler\', \'georgia\', \'orb\', \'adler\', \'full\', \'dose\', \'lightning\', \'bolt\', \'marquee\', \'dior\', \'fierce\', \'gucci\', \'heron\', \'print\', \'yeo\', \'leaf\', \'yeo\', \'cassiopeia\', \'buy\', \'something\', \'retail\', \'earn\', \'affiliate\', \'want\', \'even\', \'subscribe\', \'magazine\', \'get\', \'free\', \'tote\', \'still\', \'subscribed\', \'architectural\', \'digest\', \'architectural\', \'digest\', \'leading\', \'international\', \'design\', \'architectural\', \'digest\', \'features\', \'articles\', \'videos\', \'best\', \'inside\', \'fantastical\', \'home\', \'open\', \'door\', \'architectural\', \'digest\']"" + 0.019*""vibes"" + 0.018*""poor"" + 0.018*""styles"" + 0.017*""hate"" + 0.015*""sure"" + 0.014*""harry"" + 0.014*""leo"" + 0.012*""finally"" + 0.011*""incredible""')"
